task_id,task_length_MI,cpu_demand,memory_demand_GB,deadline_ms,qos_level,task_type,migration_size_MB,migration_time_ms,migration_energy_J,network_hops
T2857,15592,0.6,7.93,414,High,Compute,56.11,37.37,77.83,6
T2858,8411,0.44,2.07,1304,Medium,Data,78.53,97.9,14.8,1
T2859,4360,0.56,1.74,1408,Medium,Data,111.11,44.54,23.66,7
T2860,2305,0.26,0.59,356,High,Latency,78.39,165.54,50.65,8
T2861,10340,0.74,2.47,522,High,Compute,90.67,21.42,15.56,3
T2862,9644,0.58,1.88,865,Medium,Data,82.82,109.2,42.21,6
T2863,12154,0.86,6.78,635,High,Compute,158.76,40.13,15.5,8
T2864,8646,0.51,3.24,1400,Medium,Data,187.68,119.69,9.23,3
T2865,2671,0.36,1.48,190,High,Latency,191.95,59.74,25.68,5
T2866,6989,0.56,2.74,1346,Medium,Data,15.99,45.42,2.19,1
T2867,6716,0.57,4.02,831,Medium,Data,24.48,161.74,28.09,4
T2868,6412,0.55,2.82,1209,Medium,Data,143.22,186.58,57.86,9
T2869,18271,0.6,3.52,890,High,Compute,26.86,54.03,79.67,7
T2870,13326,0.62,6.23,631,High,Compute,109.01,111.98,61.26,2
T2871,3471,0.38,0.57,338,High,Latency,11.56,33.05,56.1,1
T2872,5670,0.4,1.83,1451,Medium,Data,144.81,45.44,9.26,1
T2873,2752,0.29,1.82,304,High,Latency,11.91,167.04,41.5,6
T2874,2176,0.3,1.68,216,High,Latency,38.72,173.22,24.68,7
T2875,11747,0.77,3.15,637,High,Compute,169.38,43.44,25.7,3
T2876,4839,0.59,4.46,866,Medium,Data,183.85,34.56,33.53,2
T2877,7779,0.36,2.12,1202,Medium,Data,176.4,144.12,70.28,5
T2878,18194,0.88,4.67,462,High,Compute,33.98,89.18,58.8,3
T2879,5566,0.51,2.5,1003,Medium,Data,60.48,82.12,9.19,9
T2880,4556,0.58,3.81,983,Medium,Data,190.6,45.87,60.5,1
T2881,5042,0.32,1.48,865,Medium,Data,147.21,168.55,39.87,3
T2882,7378,0.51,2.28,835,Medium,Data,146.45,95.51,22.07,5
T2883,4372,0.25,1.02,316,High,Latency,135.74,191.81,10.33,3
T2884,3097,0.58,4.87,827,Medium,Data,198.61,172.23,76.38,2
T2885,8079,0.67,2.78,921,High,Compute,143.85,185.99,50.37,7
T2886,7518,0.56,4.32,1202,Medium,Data,46.23,155.3,47.39,3
T2887,10578,0.62,7.49,488,High,Compute,25.98,88.57,74.31,4
T2888,16233,0.9,3.12,480,High,Compute,158.8,15.49,58.79,3
T2889,13230,0.71,3.58,905,High,Compute,102.41,74.16,52.44,4
T2890,4841,0.32,4.7,1496,Medium,Data,111.14,176.05,54.73,3
T2891,15347,0.77,5.32,418,High,Compute,110.38,189.4,34.18,2
T2892,1897,0.3,1.85,181,High,Latency,111.06,80.87,71.54,3
T2893,8781,0.54,2.6,959,Medium,Data,152.65,72.8,14.82,6
T2894,5002,0.33,3.06,1267,Medium,Data,56.96,194.95,41.17,4
T2895,3461,0.48,3.22,1430,Medium,Data,43.09,188.49,63.97,1
T2896,7561,0.37,2.01,965,Medium,Data,99.7,122.74,63.6,2
T2897,3873,0.42,2.03,150,High,Latency,44.9,29.43,50.75,6
T2898,5747,0.53,2.26,929,Medium,Data,77.65,12.6,33.74,4
T2899,3739,0.25,0.83,177,High,Latency,164.35,164.81,8.76,4
T2900,18529,0.87,2.96,874,High,Compute,192.83,37.36,55.03,3
T2901,14315,0.85,7.84,592,High,Compute,45.17,180.45,13.6,9
T2902,7938,0.48,2.44,1321,Medium,Data,63.5,117.89,50.07,8
T2903,1293,0.37,0.78,201,High,Latency,107.76,66.13,38.8,6
T2904,9846,0.52,4.54,1076,Medium,Data,152.34,95.63,78.48,1
T2905,3449,0.39,4.54,983,Medium,Data,86.14,75.11,36.84,9
T2906,3874,0.5,3.0,352,High,Latency,163.45,180.18,20.77,6
T2907,4235,0.6,2.5,1363,Medium,Data,109.4,84.47,63.37,8
T2908,13352,0.64,7.12,613,High,Compute,184.59,166.34,77.19,2
T2909,3694,0.32,1.74,379,High,Latency,63.64,103.73,19.32,4
T2910,19595,0.9,3.09,932,High,Compute,68.57,103.26,48.37,3
T2911,2219,0.45,2.38,301,High,Latency,11.54,148.62,6.41,1
T2912,19396,0.8,2.63,469,High,Compute,155.84,53.9,17.28,9
T2913,4770,0.41,1.74,1245,Medium,Data,44.05,58.0,40.08,4
T2914,4359,0.45,3.7,1271,Medium,Data,94.84,33.95,36.27,6
T2915,5655,0.56,2.14,975,Medium,Data,164.01,188.11,17.1,5
T2916,7963,0.47,3.89,1078,Medium,Data,140.22,53.36,7.93,8
T2917,9002,0.67,3.08,723,High,Compute,173.16,75.95,68.21,9
T2918,9057,0.46,3.15,1206,Medium,Data,43.28,39.82,62.81,3
T2919,9892,0.86,2.98,790,High,Compute,199.33,39.83,57.3,2
T2920,2869,0.29,2.93,145,High,Latency,102.61,47.04,70.83,6
T2921,19419,0.87,4.72,529,High,Compute,30.77,187.29,35.28,5
T2922,4455,0.22,1.84,368,High,Latency,94.0,19.02,58.85,8
T2923,9678,0.42,1.0,1423,Medium,Data,80.15,183.81,21.05,3
T2924,19417,0.86,4.69,717,High,Compute,68.47,78.59,47.93,5
T2925,3381,0.39,0.71,297,High,Latency,50.01,49.1,19.31,3
T2926,1260,0.27,0.82,296,High,Latency,148.4,148.07,20.79,4
T2927,1906,0.35,1.69,162,High,Latency,185.71,170.27,4.9,4
T2928,16654,0.67,7.86,557,High,Compute,157.03,87.79,13.27,5
T2929,6309,0.57,2.24,1320,Medium,Data,93.48,167.12,36.14,6
T2930,12799,0.77,6.72,545,High,Compute,59.96,164.26,78.06,1
T2931,2375,0.34,2.37,147,High,Latency,83.9,103.5,44.87,5
T2932,17059,0.88,7.72,814,High,Compute,78.74,65.56,32.3,7
T2933,13757,0.79,2.6,616,High,Compute,9.1,14.47,52.12,8
T2934,8178,0.68,3.24,569,High,Compute,60.77,199.71,7.74,3
T2935,18947,0.64,4.49,807,High,Compute,30.34,94.51,36.58,3
T2936,1929,0.44,1.87,368,High,Latency,83.29,166.46,21.49,5
T2937,8855,0.49,2.46,1227,Medium,Data,164.53,55.82,69.17,9
T2938,8335,0.34,2.3,897,Medium,Data,143.46,56.66,3.45,1
T2939,11570,0.83,3.91,953,High,Compute,15.18,63.1,38.59,3
T2940,8885,0.32,1.38,1305,Medium,Data,189.15,134.66,12.63,6
T2941,8244,0.53,4.75,1025,Medium,Data,8.92,95.04,78.92,6
T2942,4831,0.28,2.65,331,High,Latency,67.88,168.13,15.66,6
T2943,8956,0.51,2.55,803,Medium,Data,144.67,133.76,35.8,2
T2944,1258,0.44,2.7,304,High,Latency,74.68,124.35,72.06,7
T2945,9687,0.51,1.83,1282,Medium,Data,132.31,32.55,24.76,3
T2946,8407,0.71,3.69,831,High,Compute,165.99,70.98,64.31,3
T2947,5544,0.51,1.34,1040,Medium,Data,76.04,132.11,65.2,3
T2948,9688,0.79,6.57,511,High,Compute,131.41,104.17,37.31,6
T2949,9412,0.59,3.33,1453,Medium,Data,62.47,16.96,70.62,2
T2950,1801,0.47,0.53,354,High,Latency,76.48,45.24,54.69,5
T2951,9269,0.42,4.56,1364,Medium,Data,110.53,108.35,58.0,7
T2952,6749,0.34,4.22,866,Medium,Data,94.21,38.13,42.86,7
T2953,8714,0.35,3.36,985,Medium,Data,28.73,24.35,15.01,9
T2954,16428,0.89,7.05,408,High,Compute,130.23,10.24,57.46,7
T2955,5395,0.36,1.24,1249,Medium,Data,53.43,85.53,74.45,4
T2956,9509,0.36,4.57,1155,Medium,Data,77.53,182.3,8.82,3
T2957,13792,0.76,5.36,445,High,Compute,178.25,20.33,51.0,9
T2958,12905,0.63,2.62,815,High,Compute,173.96,114.84,72.53,7
T2959,6074,0.34,3.05,1456,Medium,Data,59.89,61.96,9.85,2
T2960,9094,0.64,6.19,868,High,Compute,150.04,53.16,17.98,2
T2961,9458,0.64,2.84,730,High,Compute,17.27,128.27,73.28,8
T2962,1212,0.38,0.9,388,High,Latency,139.83,10.51,47.77,8
T2963,14973,0.75,6.89,620,High,Compute,55.89,164.72,65.93,4
T2964,15802,0.82,6.02,905,High,Compute,24.95,74.0,7.34,6
T2965,11531,0.61,3.93,503,High,Compute,190.92,132.72,33.06,6
T2966,14784,0.8,5.17,708,High,Compute,80.19,88.4,48.46,8
T2967,14154,0.7,6.03,613,High,Compute,39.2,53.14,33.79,3
T2968,9898,0.44,3.62,807,Medium,Data,117.55,38.49,2.96,2
T2969,15147,0.74,2.23,611,High,Compute,15.81,12.15,4.97,9
T2970,5713,0.38,3.73,824,Medium,Data,178.08,64.81,27.84,6
T2971,4425,0.43,0.62,211,High,Latency,140.73,131.67,29.81,4
T2972,13009,0.64,3.53,961,High,Compute,139.24,176.3,10.18,9
T2973,7508,0.51,2.8,1057,Medium,Data,49.7,147.03,77.68,7
T2974,3402,0.56,1.92,989,Medium,Data,157.37,83.97,61.62,4
T2975,3172,0.47,4.55,1026,Medium,Data,12.83,25.11,23.55,3
T2976,7005,0.54,3.95,1012,Medium,Data,68.12,146.04,40.67,6
T2977,2694,0.25,0.62,212,High,Latency,32.57,39.97,50.87,6
T2978,9652,0.47,1.74,1342,Medium,Data,135.48,137.51,4.15,7
T2979,18910,0.78,4.15,671,High,Compute,76.56,89.89,27.17,5
T2980,10369,0.89,5.7,439,High,Compute,117.74,84.99,39.49,7
T2981,8208,0.39,4.67,1388,Medium,Data,65.13,142.71,29.08,4
T2982,17818,0.88,4.14,596,High,Compute,151.7,150.07,3.73,5
T2983,5700,0.32,2.71,1171,Medium,Data,184.86,178.88,41.47,2
T2984,2258,0.41,0.72,132,High,Latency,163.42,36.31,52.99,3
T2985,7828,0.32,4.67,1268,Medium,Data,149.95,15.72,48.23,4
T2986,11672,0.71,3.64,432,High,Compute,168.97,138.6,70.65,3
T2987,7711,0.48,2.78,1257,Medium,Data,72.45,171.91,16.18,5
T2988,2842,0.41,2.21,319,High,Latency,175.38,24.24,45.52,8
T2989,2749,0.43,2.74,332,High,Latency,41.92,138.91,7.8,1
T2990,9377,0.48,2.33,1162,Medium,Data,172.55,25.37,10.21,4
T2991,4118,0.33,4.37,1342,Medium,Data,103.14,61.88,59.58,8
T2992,1984,0.4,2.6,305,High,Latency,114.73,66.14,68.72,7
T2993,8378,0.31,1.81,1198,Medium,Data,173.5,126.82,20.26,4
T2994,18946,0.73,7.49,744,High,Compute,195.26,49.14,13.07,2
T2995,19071,0.62,2.54,961,High,Compute,197.94,133.93,25.86,2
T2996,4913,0.32,1.08,886,Medium,Data,48.33,177.03,54.6,5
T2997,4912,0.54,4.92,910,Medium,Data,150.73,188.9,35.05,4
T2998,3764,0.53,2.06,1448,Medium,Data,35.29,101.53,33.9,7
T2999,8642,0.31,4.86,961,Medium,Data,121.62,21.74,50.17,3
T3000,4140,0.25,1.98,265,High,Latency,32.07,46.36,30.35,8
T3001,5620,0.45,1.66,1341,Medium,Data,70.04,95.93,5.69,8
T3002,17376,0.75,4.93,569,High,Compute,185.08,160.11,68.83,6
T3003,9080,0.77,6.61,843,High,Compute,131.25,103.05,45.12,9
T3004,2325,0.36,0.84,252,High,Latency,116.49,141.02,32.15,2
T3005,4529,0.49,1.29,1053,Medium,Data,116.03,96.75,67.75,8
T3006,12611,0.62,3.15,934,High,Compute,94.02,44.32,53.29,5
T3007,7974,0.5,2.54,1100,Medium,Data,178.33,76.78,51.44,1
T3008,5694,0.37,4.39,1326,Medium,Data,82.85,166.68,67.89,3
T3009,5392,0.42,4.94,1429,Medium,Data,40.77,42.98,39.41,2
T3010,14203,0.75,4.84,586,High,Compute,62.03,104.01,64.83,5
T3011,13480,0.73,3.47,580,High,Compute,71.26,162.81,48.01,7
T3012,10177,0.78,2.0,899,High,Compute,9.71,128.97,64.01,4
T3013,18131,0.7,5.38,976,High,Compute,197.97,141.28,59.7,5
T3014,1722,0.26,0.97,329,High,Latency,9.17,16.86,79.35,5
T3015,9723,0.33,1.71,1403,Medium,Data,61.74,37.73,27.67,3
T3016,2488,0.33,2.92,145,High,Latency,115.53,96.25,16.78,6
T3017,4420,0.59,3.76,1275,Medium,Data,74.44,159.24,79.16,6
T3018,6311,0.55,1.63,1442,Medium,Data,60.14,139.08,76.83,6
T3019,8462,0.47,2.0,1482,Medium,Data,47.75,181.31,67.74,6
T3020,15547,0.75,4.53,679,High,Compute,171.45,129.89,74.86,8
T3021,9160,0.31,4.0,988,Medium,Data,126.33,115.89,35.31,8
T3022,3293,0.31,3.65,1423,Medium,Data,125.84,59.26,31.15,1
T3023,7526,0.41,3.7,1223,Medium,Data,120.32,121.46,69.87,5
T3024,16280,0.63,5.94,805,High,Compute,43.67,47.75,12.19,4
T3025,14096,0.69,3.49,735,High,Compute,156.23,27.42,25.45,9
T3026,9013,0.65,7.32,789,High,Compute,190.82,177.3,76.7,8
T3027,7058,0.45,3.08,1394,Medium,Data,84.14,181.58,50.89,6
T3028,14798,0.64,2.94,610,High,Compute,138.11,35.93,24.91,9
T3029,4991,0.23,2.42,365,High,Latency,126.28,43.16,61.26,2
T3030,3514,0.45,2.17,118,High,Latency,135.93,68.9,55.61,2
T3031,5419,0.33,3.85,944,Medium,Data,72.32,89.61,27.61,7
T3032,3369,0.34,1.28,392,High,Latency,89.35,164.11,76.39,8
T3033,8068,0.64,6.89,966,High,Compute,111.51,119.61,52.78,2
T3034,9891,0.36,1.56,1277,Medium,Data,169.32,60.95,38.83,2
T3035,2286,0.28,0.74,398,High,Latency,199.39,161.03,3.94,4
T3036,4448,0.3,1.9,106,High,Latency,184.25,139.82,67.64,8
T3037,6543,0.59,2.18,1360,Medium,Data,24.12,10.38,63.92,6
T3038,13862,0.62,4.94,570,High,Compute,192.63,51.49,59.19,1
T3039,7906,0.32,1.61,1261,Medium,Data,159.69,61.27,70.4,6
T3040,13292,0.77,4.81,928,High,Compute,62.0,61.01,39.95,6
T3041,3277,0.54,4.25,939,Medium,Data,35.82,115.54,67.13,7
T3042,9389,0.72,6.21,510,High,Compute,173.16,165.19,18.71,1
T3043,19501,0.77,5.77,908,High,Compute,131.08,17.68,30.64,6
T3044,3060,0.6,2.77,962,Medium,Data,48.18,81.83,68.57,5
T3045,8158,0.46,3.07,912,Medium,Data,147.13,123.64,73.22,8
T3046,18469,0.7,5.45,686,High,Compute,109.25,10.2,63.44,5
T3047,19445,0.88,7.86,911,High,Compute,112.04,149.37,54.53,1
T3048,16378,0.75,3.05,790,High,Compute,8.13,25.87,41.39,2
T3049,13835,0.86,4.6,599,High,Compute,156.86,62.15,9.64,1
T3050,14732,0.83,4.55,680,High,Compute,172.27,33.62,77.37,1
T3051,5274,0.56,2.92,1175,Medium,Data,123.2,158.79,74.83,4
T3052,3414,0.47,1.24,351,High,Latency,42.72,33.55,51.46,8
T3053,18615,0.62,4.59,742,High,Compute,192.93,11.29,34.27,2
T3054,4193,0.45,2.32,350,High,Latency,166.57,21.83,55.09,8
T3055,3778,0.31,1.64,253,High,Latency,19.55,102.93,14.34,6
T3056,3149,0.53,4.29,800,Medium,Data,149.55,169.99,31.45,3
T3057,18102,0.75,5.23,698,High,Compute,55.65,98.88,56.13,6
T3058,4320,0.37,4.8,800,Medium,Data,109.53,109.61,14.87,9
T3059,11671,0.73,6.14,909,High,Compute,90.65,163.5,55.87,7
T3060,17356,0.83,3.47,566,High,Compute,70.52,148.68,13.48,9
T3061,9759,0.83,6.88,980,High,Compute,48.29,105.59,75.36,7
T3062,4337,0.31,2.71,1368,Medium,Data,185.66,20.64,57.96,6
T3063,15951,0.73,4.99,479,High,Compute,187.03,197.35,28.16,6
T3064,11015,0.79,7.31,884,High,Compute,69.83,112.06,46.36,8
T3065,8137,0.43,4.1,1245,Medium,Data,98.13,74.04,72.88,5
T3066,16803,0.81,2.22,668,High,Compute,115.82,74.48,38.79,1
T3067,9709,0.89,4.22,982,High,Compute,55.81,151.2,19.4,8
T3068,1125,0.24,2.61,251,High,Latency,175.45,84.52,65.29,4
T3069,17182,0.76,5.98,782,High,Compute,133.77,29.51,3.56,2
T3070,13582,0.84,6.71,949,High,Compute,46.54,144.79,34.81,8
T3071,4685,0.35,2.75,154,High,Latency,66.73,149.91,5.58,3
T3072,18167,0.9,2.27,707,High,Compute,153.97,68.28,20.65,7
T3073,3163,0.36,2.46,1134,Medium,Data,60.47,147.0,19.16,1
T3074,8294,0.38,2.41,1047,Medium,Data,10.01,86.27,19.29,5
T3075,4348,0.47,2.77,922,Medium,Data,6.69,108.23,42.93,6
T3076,3494,0.45,2.02,227,High,Latency,157.78,16.98,40.18,8
T3077,1821,0.25,1.14,354,High,Latency,51.28,15.73,10.56,2
T3078,7731,0.42,4.8,895,Medium,Data,5.6,60.38,40.98,6
T3079,19876,0.76,7.55,431,High,Compute,137.22,103.52,23.05,4
T3080,12874,0.74,4.95,448,High,Compute,78.1,128.45,79.8,7
T3081,4703,0.39,1.6,1143,Medium,Data,5.49,23.67,51.55,8
T3082,6462,0.54,3.58,802,Medium,Data,155.72,103.53,49.81,7
T3083,17522,0.84,5.42,598,High,Compute,166.66,103.04,70.08,9
T3084,9252,0.46,4.71,851,Medium,Data,134.78,105.03,42.69,4
T3085,6651,0.49,2.21,1373,Medium,Data,61.81,37.95,79.58,4
T3086,13765,0.66,3.57,609,High,Compute,5.56,126.29,76.31,6
T3087,15846,0.84,4.63,952,High,Compute,176.99,117.88,11.89,5
T3088,3790,0.43,1.23,911,Medium,Data,177.49,11.81,16.61,5
T3089,7324,0.59,1.79,1256,Medium,Data,152.73,68.87,58.06,3
T3090,10574,0.8,2.6,612,High,Compute,110.58,129.09,65.12,8
T3091,11947,0.81,2.24,923,High,Compute,54.67,152.45,17.78,4
T3092,11815,0.9,7.38,822,High,Compute,89.54,115.73,12.57,1
T3093,4357,0.21,0.93,310,High,Latency,135.05,116.12,44.82,3
T3094,7337,0.42,4.22,1234,Medium,Data,28.19,107.87,79.97,3
T3095,6518,0.55,2.84,1122,Medium,Data,26.83,55.54,75.77,1
T3096,4303,0.5,0.92,131,High,Latency,48.56,131.32,31.98,6
T3097,5112,0.44,4.89,1278,Medium,Data,96.85,167.55,8.3,8
T3098,3065,0.48,3.54,881,Medium,Data,91.98,33.55,8.68,9
T3099,8447,0.53,1.97,924,Medium,Data,175.43,197.41,65.7,4
T3100,4855,0.3,1.28,146,High,Latency,104.51,144.33,55.37,2
T3101,3429,0.26,2.72,333,High,Latency,71.27,72.9,6.5,4
T3102,8689,0.51,1.31,801,Medium,Data,70.03,182.95,49.71,1
T3103,4214,0.33,2.7,323,High,Latency,89.08,144.12,31.85,3
T3104,18931,0.8,7.92,696,High,Compute,5.28,72.11,28.52,2
T3105,11168,0.63,3.44,996,High,Compute,43.58,164.0,14.66,2
T3106,3799,0.27,1.11,360,High,Latency,173.91,76.17,35.62,5
T3107,4426,0.43,2.38,1455,Medium,Data,137.2,127.69,24.93,5
T3108,7113,0.57,1.2,930,Medium,Data,112.58,103.07,78.99,1
T3109,17972,0.74,7.31,918,High,Compute,138.05,33.79,29.63,7
T3110,15056,0.79,7.6,410,High,Compute,101.19,129.82,54.35,8
T3111,14589,0.67,4.37,722,High,Compute,163.02,198.68,69.65,8
T3112,4583,0.33,2.46,264,High,Latency,63.55,193.95,69.49,5
T3113,16235,0.66,4.98,773,High,Compute,136.64,146.38,35.66,4
T3114,5114,0.41,4.31,1450,Medium,Data,85.78,129.11,42.07,5
T3115,3340,0.59,1.24,1247,Medium,Data,84.53,92.45,59.23,6
T3116,6276,0.48,1.92,1348,Medium,Data,21.74,68.46,38.9,6
T3117,10182,0.66,3.71,898,High,Compute,150.0,103.2,11.12,4
T3118,4069,0.53,1.7,1378,Medium,Data,68.21,177.98,25.37,8
T3119,19553,0.83,7.1,665,High,Compute,135.79,193.31,79.94,4
T3120,7139,0.45,3.13,1061,Medium,Data,140.46,81.39,55.96,1
T3121,5199,0.52,1.25,1422,Medium,Data,91.91,89.14,37.92,7
T3122,5367,0.44,1.6,1195,Medium,Data,58.91,61.28,74.46,8
T3123,7584,0.53,2.65,1263,Medium,Data,50.22,52.18,57.8,2
T3124,3499,0.41,1.35,355,High,Latency,11.71,102.85,79.08,3
T3125,16583,0.65,2.99,801,High,Compute,118.04,80.97,38.05,7
T3126,16149,0.61,4.78,641,High,Compute,133.94,164.83,28.0,1
T3127,1483,0.31,2.96,233,High,Latency,95.4,110.64,77.47,9
T3128,8643,0.78,7.59,774,High,Compute,8.14,84.29,6.25,9
T3129,3610,0.5,1.85,1242,Medium,Data,136.2,160.46,38.48,2
T3130,3140,0.26,0.76,324,High,Latency,188.79,89.25,37.92,3
T3131,8719,0.61,3.76,463,High,Compute,104.11,18.03,79.67,8
T3132,4733,0.59,3.32,1167,Medium,Data,96.81,153.4,25.21,8
T3133,14090,0.8,6.19,899,High,Compute,29.85,110.32,2.43,2
T3134,19246,0.68,4.29,727,High,Compute,27.53,100.44,29.85,4
T3135,2660,0.47,1.37,130,High,Latency,14.68,66.68,75.47,8
T3136,8189,0.85,2.27,900,High,Compute,124.47,132.34,41.44,7
T3137,8799,0.66,6.0,996,High,Compute,78.29,177.83,15.2,6
T3138,7223,0.37,4.45,1165,Medium,Data,35.74,141.62,66.02,7
T3139,3141,0.53,1.07,1089,Medium,Data,93.43,146.83,69.68,9
T3140,14357,0.84,4.01,820,High,Compute,52.12,70.88,31.66,2
T3141,4548,0.55,3.19,1215,Medium,Data,51.42,199.19,63.09,7
T3142,2736,0.31,2.24,395,High,Latency,184.82,136.35,15.73,9
T3143,7429,0.5,3.74,1291,Medium,Data,118.38,65.35,62.76,2
T3144,4195,0.55,4.16,843,Medium,Data,59.37,32.63,23.29,8
T3145,9654,0.64,5.23,482,High,Compute,83.98,130.72,38.96,6
T3146,16977,0.86,3.26,848,High,Compute,148.5,126.61,8.24,2
T3147,18097,0.61,3.11,579,High,Compute,23.83,176.41,12.65,6
T3148,3294,0.42,1.17,874,Medium,Data,132.03,47.07,56.92,4
T3149,10189,0.88,3.84,805,High,Compute,195.68,12.28,29.49,2
T3150,3410,0.54,4.83,861,Medium,Data,42.6,182.77,49.27,6
T3151,2986,0.44,2.06,177,High,Latency,93.29,53.09,40.22,1
T3152,16262,0.64,7.53,727,High,Compute,162.79,109.52,22.56,5
T3153,3121,0.38,1.42,193,High,Latency,32.7,41.92,47.01,3
T3154,1192,0.32,1.14,302,High,Latency,94.58,115.05,23.41,8
T3155,19458,0.89,5.82,700,High,Compute,199.31,150.04,68.37,7
T3156,6036,0.49,4.95,1423,Medium,Data,75.73,134.13,51.6,6
T3157,18186,0.66,4.06,590,High,Compute,145.07,42.12,12.15,2
T3158,3031,0.31,1.13,384,High,Latency,174.7,112.51,10.13,5
T3159,7760,0.46,4.72,1405,Medium,Data,60.26,175.9,45.17,5
T3160,8279,0.59,3.29,1496,Medium,Data,59.33,162.26,58.05,1
T3161,6693,0.54,3.09,1173,Medium,Data,127.49,27.87,68.78,3
T3162,3925,0.33,1.34,371,High,Latency,37.88,140.46,77.11,6
T3163,4945,0.27,2.64,225,High,Latency,131.75,161.57,24.56,8
T3164,9126,0.55,3.37,936,Medium,Data,15.98,134.03,31.42,3
T3165,11664,0.86,3.81,725,High,Compute,112.62,121.21,62.45,7
T3166,19068,0.78,6.34,732,High,Compute,60.41,149.84,67.25,7
T3167,7536,0.31,3.27,1077,Medium,Data,49.45,172.03,60.47,6
T3168,1934,0.35,1.88,194,High,Latency,185.43,33.57,51.23,7
T3169,12205,0.67,5.22,718,High,Compute,50.1,142.77,7.11,9
T3170,5029,0.59,4.32,1313,Medium,Data,171.64,54.14,36.63,5
T3171,16506,0.88,7.76,770,High,Compute,183.45,13.01,18.58,7
T3172,8736,0.47,2.78,1260,Medium,Data,98.63,177.34,77.95,7
T3173,8693,0.46,2.24,1064,Medium,Data,129.21,55.89,69.37,1
T3174,13182,0.72,3.13,902,High,Compute,47.7,78.72,63.62,2
T3175,1298,0.49,1.48,186,High,Latency,117.43,37.51,64.66,2
T3176,8068,0.84,7.64,895,High,Compute,91.92,67.37,28.66,3
T3177,3983,0.47,2.16,1092,Medium,Data,46.41,34.87,20.87,9
T3178,18325,0.89,3.53,669,High,Compute,162.09,112.15,63.92,1
T3179,14998,0.67,5.54,566,High,Compute,163.88,183.58,19.97,8
T3180,4495,0.31,0.54,255,High,Latency,131.13,130.82,10.77,2
T3181,4144,0.3,2.23,1360,Medium,Data,98.42,155.24,30.03,8
T3182,11411,0.74,4.91,549,High,Compute,26.7,62.16,79.49,9
T3183,3580,0.58,2.8,1108,Medium,Data,199.08,89.2,41.13,7
T3184,1766,0.32,2.27,174,High,Latency,37.12,186.31,46.04,1
T3185,3242,0.25,1.35,283,High,Latency,163.81,108.28,66.44,2
T3186,5927,0.37,3.32,1024,Medium,Data,138.46,128.07,61.11,2
T3187,6948,0.39,1.86,1242,Medium,Data,42.97,134.76,6.89,6
T3188,17962,0.81,6.22,868,High,Compute,8.54,93.1,60.95,3
T3189,14677,0.75,5.87,989,High,Compute,189.57,126.3,65.2,6
T3190,4371,0.55,2.14,1077,Medium,Data,102.52,118.1,32.64,5
T3191,18292,0.81,6.39,863,High,Compute,35.4,168.7,41.7,9
T3192,3582,0.39,4.05,820,Medium,Data,8.09,22.72,14.6,7
T3193,11603,0.72,2.09,795,High,Compute,10.22,12.15,5.59,6
T3194,10167,0.7,3.69,915,High,Compute,118.34,128.65,59.03,2
T3195,6575,0.45,1.34,959,Medium,Data,56.15,56.27,13.64,4
T3196,11763,0.88,6.11,924,High,Compute,199.64,153.47,50.47,3
T3197,19179,0.84,2.45,799,High,Compute,109.6,50.29,38.46,1
T3198,18769,0.78,7.52,795,High,Compute,19.52,116.55,73.75,9
T3199,10524,0.7,3.14,710,High,Compute,128.44,183.43,50.71,2
T3200,6105,0.44,3.03,957,Medium,Data,191.12,173.51,54.85,5
T3201,5413,0.38,3.18,1126,Medium,Data,67.6,55.88,32.9,4
T3202,1918,0.32,0.8,311,High,Latency,12.06,150.46,57.57,7
T3203,8324,0.5,3.36,1190,Medium,Data,10.02,197.95,25.08,7
T3204,8709,0.47,1.07,1001,Medium,Data,180.81,47.44,31.69,1
T3205,7573,0.37,3.14,1468,Medium,Data,124.31,156.39,63.75,9
T3206,3141,0.42,4.71,1469,Medium,Data,45.6,140.79,79.16,5
T3207,4427,0.45,1.42,255,High,Latency,6.98,70.03,22.24,4
T3208,17526,0.66,2.75,638,High,Compute,70.32,60.56,63.52,2
T3209,8139,0.6,1.2,1181,Medium,Data,48.16,51.98,49.15,2
T3210,8836,0.43,1.15,867,Medium,Data,47.77,81.06,49.41,1
T3211,5878,0.43,4.49,910,Medium,Data,153.07,174.56,2.62,6
T3212,3642,0.44,2.18,239,High,Latency,180.08,142.88,63.64,2
T3213,7878,0.58,3.43,1061,Medium,Data,93.77,187.44,10.56,7
T3214,3228,0.5,4.37,910,Medium,Data,81.53,14.58,75.25,9
T3215,9023,0.35,1.17,1153,Medium,Data,43.11,130.7,5.36,6
T3216,4771,0.36,3.78,1038,Medium,Data,151.31,130.31,75.26,3
T3217,19284,0.76,5.06,880,High,Compute,160.72,137.45,26.55,6
T3218,1328,0.44,2.42,362,High,Latency,148.57,45.54,9.96,5
T3219,5520,0.58,3.32,1408,Medium,Data,170.82,35.42,37.53,8
T3220,12773,0.9,5.4,857,High,Compute,155.56,32.22,41.2,4
T3221,12661,0.72,2.92,677,High,Compute,13.92,144.74,67.97,6
T3222,6596,0.58,2.77,1398,Medium,Data,130.54,57.37,40.58,4
T3223,17282,0.68,6.03,848,High,Compute,131.79,150.38,50.49,3
T3224,9568,0.78,7.94,779,High,Compute,116.84,111.72,38.62,2
T3225,13984,0.81,6.98,934,High,Compute,199.38,128.28,60.7,1
