task_id,arrival_time,task_length_MI,cpu_demand,memory_demand_MB,deadline_ms,qos_level,task_type
6111,3497.33263420871,1957,0.6623883513420057,114,3996,Medium,compute
6112,4421.2968565121955,4922,0.5116766050524373,296,4153,Low,latency
6113,370.98496526235533,1016,0.5066662430948122,204,3590,Medium,data
6114,2348.8444520062744,4365,0.1348598464745502,73,1614,High,latency
6115,7735.331167418868,501,0.6222300937888857,440,4977,Low,compute
6116,9022.151540254663,3151,0.6026828651639061,77,4096,Medium,compute
6117,2334.774429383618,1795,0.2344684094081962,317,2493,High,data
6118,7733.4899971483665,852,0.7008777156567333,650,300,High,data
6119,289.4669307941611,1156,0.8679846522799448,325,1291,Low,compute
6120,447.24280057020337,2563,0.34896573033197076,996,2162,Medium,data
6121,3930.092183865426,4335,0.9065275219283494,651,4906,High,compute
6122,1479.111457346507,4739,0.4593277770510388,368,2256,High,compute
6123,1661.3856864368881,1882,0.7256949540935381,676,3776,High,data
6124,6273.970248168016,3571,0.7814219714654195,531,4433,High,latency
6125,8581.64268871812,1052,0.2101252966162306,688,3000,Medium,latency
6126,7789.672417730515,439,0.4562922101449839,652,4122,Medium,data
6127,3364.938083574237,3831,0.39226197337280644,230,4897,High,data
6128,8752.159670234088,893,0.8488444330861565,682,119,High,compute
6129,8413.459203660863,271,0.17196800522280253,828,2887,Medium,latency
6130,5242.116968238286,4533,0.5404884122065132,105,669,Low,compute
6131,4758.760626650278,228,0.5660207883674486,483,3138,High,data
6132,584.6241865712686,1507,0.67625617559626,221,2317,High,compute
6133,1505.2506965642854,4141,0.3506517066663424,58,3414,High,compute
6134,854.1319952824689,271,0.43125944019220286,245,4750,High,data
6135,5267.72502073614,2376,0.5271504230118016,524,611,Medium,latency
6136,6766.384962322588,1359,0.8519567619002112,835,489,High,compute
6137,6187.820104468493,785,0.8304023965929959,1011,2902,High,data
6138,8728.85243630802,4985,0.9383011132618323,260,2106,Medium,latency
6139,6587.024039381469,240,0.709047662412503,904,3950,Low,compute
6140,8297.076910155714,1115,0.7659195050855166,877,800,Low,compute
6141,1404.251845736937,4397,0.680711609035618,1017,4338,High,compute
6142,1716.4807461221853,2256,0.4354372469962512,1005,1519,Medium,latency
6143,9184.122777180632,1168,0.897212846162898,65,4053,High,data
6144,3547.046819793165,2083,0.13624122567474892,887,4523,High,data
6145,2169.9876674574416,3232,0.9326142820063541,120,1365,High,latency
6146,9120.692352914248,1810,0.8593732398736913,408,3834,Low,latency
6147,9701.04524388832,3385,0.9059041137440489,893,2315,High,latency
6148,6377.696458650873,3846,0.8537616860863849,351,4536,Low,compute
6149,3883.3860111140084,1212,0.7396589137209273,853,2440,Medium,data
6150,6883.857553986217,1802,0.2882140314845132,842,2218,Low,compute
6151,155.57876902810187,4424,0.9817671042627371,546,1704,Low,compute
6152,1447.1228678176328,4618,0.2600574610727422,352,1063,Medium,latency
6153,3687.1444411735733,248,0.30405754874858376,325,3514,High,data
6154,8322.245014132777,4471,0.7500757871324694,827,4668,Low,latency
6155,3043.1590637157547,3186,0.6757674312099415,99,3472,Low,compute
6156,578.7189174887575,3170,0.5178431192256093,156,3203,High,latency
6157,3787.3527333388392,510,0.7199982902349311,959,1072,Medium,compute
6158,2412.541524818187,4973,0.6628153212562103,207,2462,Medium,compute
6159,560.5993807075326,2896,0.8058212888606912,90,3832,Medium,compute
6160,3989.2425754725223,3019,0.534074792314901,577,405,Medium,data
6161,3514.2139194010156,4912,0.35557604731634307,714,2759,Medium,latency
6162,7338.399809392106,1308,0.8972451475576948,1005,4739,High,compute
6163,632.0482121691596,896,0.6279999264231843,222,1865,Low,compute
6164,3790.5444622391105,957,0.5245222173920666,238,1092,Low,compute
6165,3424.3352281464668,4996,0.8706214306265532,509,3890,High,latency
6166,6468.215249343464,1316,0.5980720371528883,101,453,Low,compute
6167,8879.207710432816,2507,0.6724478070530079,419,4761,Low,compute
6168,1429.8979012766122,1818,0.4285852875339631,874,2426,High,compute
6169,8162.537513998236,3221,0.567600188026158,166,3958,High,latency
6170,6097.234027512663,3936,0.6275175967344094,992,2018,Low,data
6171,292.4269401397628,4145,0.31140811549856473,537,1015,Low,data
6172,7668.886791662436,1482,0.7771539023556173,877,3601,High,latency
6173,5376.880330339259,4150,0.2582945296978141,764,4857,Medium,compute
6174,7999.288245801247,1032,0.867149777695169,675,133,High,latency
6175,4088.680328694464,3572,0.3406934465678967,631,688,Medium,latency
6176,6655.027937880515,4124,0.9390906075437467,128,566,Medium,data
6177,1988.0420538553856,1172,0.37600506908421727,198,2871,High,latency
6178,1918.4457474798878,1228,0.70933781810016,266,579,Medium,compute
6179,3402.6240812561514,1605,0.45456129048932536,548,4715,Low,latency
6180,5194.405063277148,2854,0.8223210341729364,398,4021,Low,compute
6181,7165.267905793272,1986,0.9360574934413347,278,1170,Low,latency
6182,6668.048227723277,310,0.44175857420803866,976,2102,Medium,latency
6183,8213.445631683517,3019,0.7134612135620392,366,4019,Medium,compute
6184,4263.969157830795,4421,0.2411331634889977,401,1014,Low,data
6185,9125.292544458347,3715,0.1747736313127961,838,3815,Low,compute
6186,1091.6772410022536,4119,0.4726699844335981,347,3432,High,latency
6187,1872.0330880440683,1640,0.9614281504818938,909,1184,High,compute
6188,6837.175752899485,166,0.3550743957819903,819,1497,Low,data
6189,2537.726800621737,894,0.571324341602379,107,2050,Medium,data
6190,1645.9054620342063,4055,0.4392037028028607,757,4357,High,compute
6191,8864.937449328572,1635,0.5017670407477404,884,436,Medium,data
6192,684.0084648216127,1705,0.8875474666197891,413,3337,High,data
6193,9914.711074357121,3998,0.777713250904817,890,2737,Low,latency
6194,8625.89311370107,4039,0.7044279830158628,286,1279,Low,compute
6195,8682.577473523028,4966,0.5207085342291106,577,2452,Low,data
6196,6287.130625457748,2808,0.8949077189287654,98,3896,High,latency
6197,2248.55679834944,4977,0.1451870113352872,150,4607,Low,latency
6198,7980.915547272192,524,0.35527996688340846,691,4257,High,data
6199,538.0056517430654,3886,0.6503163133382395,94,2438,Low,compute
6200,5821.15344947845,4059,0.8306710015091061,252,2975,Low,compute
6201,4391.596351382017,1353,0.44487244371057344,916,1647,Low,data
6202,7504.068319797628,2871,0.8362578722241006,150,3386,High,latency
6203,237.6813219610052,1434,0.4252450743657199,263,2567,High,data
6204,3867.855037467396,2851,0.95210664432779,173,250,Low,data
6205,4770.94401527494,2800,0.6675483740251059,994,4414,Low,latency
6206,1523.5922547755542,4414,0.37391058799348176,686,4175,Medium,data
6207,4147.201867834485,3975,0.23581944996625195,568,1375,High,data
6208,9104.776860613232,4571,0.6565059938554173,196,2253,High,latency
6209,4686.342241950219,4443,0.4586275564949498,210,2893,Low,data
6210,2517.761776166666,433,0.573398463421279,473,4540,High,compute
6211,5323.350610316762,4486,0.8412557834540364,457,4863,High,data
6212,608.4243458387783,848,0.16108979806685514,460,3244,Low,latency
6213,2942.685427636743,4318,0.7577638408656392,253,1000,Medium,compute
6214,7836.367416903384,2757,0.6781813336297503,500,490,Medium,data
6215,6419.142502462526,766,0.7626817397973659,385,743,High,compute
6216,239.84851587710244,4992,0.31692273478219146,695,4162,High,latency
6217,5698.759987051809,3584,0.6160284688049609,857,1010,Low,latency
6218,2173.40080443442,3892,0.3050990471017456,662,4963,High,data
6219,9757.498158285773,429,0.9916507149205981,255,2014,Medium,compute
6220,7836.869956934534,4044,0.902943187110746,937,2582,Low,compute
6221,1279.0809922770463,4520,0.7763630484541185,940,4933,Medium,data
6222,3855.456776809947,1385,0.7693647829411229,917,2006,High,latency
6223,4899.696315046705,4649,0.9756932130344508,959,4379,High,data
6224,1823.7171379222493,4983,0.43982462720947546,867,4370,Medium,data
6225,7042.838534638232,1480,0.6725356478546128,67,4263,Low,compute
6226,8413.787602688142,1350,0.8430729511702496,875,3928,Low,data
6227,44.645953895640076,1367,0.4654342135360462,562,2146,Low,data
6228,1332.2338813487434,473,0.46686211496836116,156,4418,Low,data
6229,2834.628391543551,4356,0.7260999143861194,472,704,Medium,latency
6230,9841.10227654783,2615,0.6139314938323932,381,2743,Low,data
6231,4045.2787850016557,4489,0.6192856384375093,974,1480,Low,compute
6232,1702.5196297625312,1556,0.29752333588862356,800,3404,Medium,latency
6233,1209.271179720528,3931,0.7529826828973454,744,3941,High,data
6234,9013.561636857568,1884,0.9625642088033091,336,3853,High,latency
6235,8102.440844424843,4950,0.6314419540439203,748,245,High,data
6236,6193.006073063304,4185,0.3065519513087529,114,1936,High,compute
6237,5396.956570693588,1195,0.2265688938443422,259,2625,Low,latency
6238,7771.537615303663,1252,0.45329944625528706,998,2246,High,data
6239,3181.5053830366737,4646,0.712295038142832,153,2591,Medium,compute
6240,6398.546571412968,3169,0.5484175138664789,854,4450,Medium,data
6241,7368.454413919675,2178,0.9183805116333957,106,984,Medium,latency
6242,5756.487262436775,2454,0.6671356773820041,914,4041,High,compute
6243,1687.31953485474,4366,0.6070320386895641,916,2689,Medium,compute
6244,9859.047964010813,2126,0.44563877742954394,300,1771,Medium,data
6245,8111.955617155305,2185,0.3441793353351917,308,1100,Low,compute
6246,4906.269432401,1418,0.41671919238509325,780,1714,Low,compute
6247,6199.701755815861,1075,0.46936968025649484,696,777,Low,latency
6248,7600.7599066498415,4438,0.32558256168338673,77,1254,High,compute
6249,4585.851836596074,2205,0.9897389816648278,955,373,Medium,compute
6250,7391.16204876751,4624,0.7570388369082924,661,4494,High,compute
6251,7729.278978334481,276,0.289127083969586,387,3051,Medium,data
6252,4590.073895223887,1008,0.9487592780390678,937,1057,Medium,data
6253,1877.6812782184882,4339,0.7445353691554033,914,4986,Low,compute
6254,5977.670787061548,2287,0.6338008730640667,368,4600,High,data
6255,5542.888392884701,2553,0.7888157739789856,545,3502,High,latency
6256,5004.936858193109,1653,0.5367092977979022,393,4036,High,compute
6257,585.8202317369332,1289,0.7448214459806066,599,1111,Low,compute
6258,7775.631943305389,2057,0.6461029938340863,638,817,High,data
6259,5387.082535651173,4056,0.21824995552409315,835,1559,Medium,latency
6260,4306.5145226838595,477,0.5497152183657027,103,3948,Low,latency
6261,8148.9222054705915,1009,0.49995355901252236,264,3590,High,data
6262,1968.8469106306684,2452,0.383015173629468,211,3672,Medium,latency
6263,2716.8135813174476,1300,0.6110758993828291,494,3256,High,latency
6264,6397.270437316122,1545,0.55973147587157,92,1831,Low,compute
6265,3900.580373018665,4171,0.17243705354874797,222,4793,High,latency
6266,3030.6928920577357,518,0.631274092384704,140,2209,High,data
6267,2546.159351015198,2542,0.8827924410202196,72,825,Low,compute
6268,4857.307866628775,3718,0.4923919925602812,86,2095,High,data
6269,7755.3687230096875,961,0.6999077689226724,56,641,Medium,compute
6270,8053.259580175688,4933,0.7090609540314254,675,3543,Medium,compute
6271,7905.697006854675,3218,0.24051237927661248,432,715,High,data
6272,8856.452506740252,2586,0.19995627870971727,591,4197,Medium,data
6273,507.41830639421505,4930,0.8000409615982175,890,2358,Low,compute
6274,9822.168599100114,138,0.43112084316794785,944,4215,High,data
6275,4264.614917885971,2852,0.539982237573035,338,1210,Medium,data
6276,1929.8210794577953,2497,0.25245331119001535,185,3870,High,data
6277,9700.227833676316,3748,0.35611402392355573,935,945,Medium,compute
6278,8251.823228761317,1331,0.10593250951369904,706,2034,Low,compute
6279,9297.235523838182,1572,0.820308826479778,444,2932,Low,data
6280,5231.537257537631,4682,0.15985090559556056,197,4111,Low,data
6281,7477.418496154136,772,0.14851774064839973,406,1224,Medium,latency
6282,5194.640377742835,3730,0.8293341152280128,470,1904,Medium,compute
6283,5394.501138114556,466,0.31099416162454124,259,2876,High,data
6284,9515.009644070362,3334,0.824864988506399,1006,1570,High,compute
6285,7383.5698364209775,4697,0.39626563661776437,641,3021,Medium,data
6286,5667.778068474927,2836,0.18372389886926865,161,178,Medium,data
6287,3927.352644321399,4088,0.8616153271876056,409,652,Medium,data
6288,1643.2763861441124,1073,0.8797445292049638,600,1377,Low,compute
6289,1157.3037457541714,535,0.7577422049704395,750,584,Low,data
6290,2996.66145536622,4681,0.9833704625870363,842,2172,High,latency
6291,6928.043451973244,112,0.8824890645342552,940,3726,High,latency
6292,1915.5261876570962,1662,0.6749083247826391,970,2317,Low,compute
6293,1314.6213659070615,2818,0.8467829659555721,862,4952,Medium,data
6294,777.5737697313989,769,0.5419323683667027,839,4256,Low,data
6295,8462.493800401598,4829,0.16833212804695166,847,4797,Low,data
6296,2411.898217604709,4755,0.8238698390948226,603,1231,Medium,compute
6297,2008.504640859532,3891,0.39962327980780066,927,593,Medium,latency
6298,3908.538678925718,2449,0.1952180334922154,916,2511,Medium,compute
6299,6294.862004857275,2923,0.32530836582023215,582,2873,Medium,latency
6300,5862.597572348029,857,0.2195453502028777,433,2563,Low,data
6301,9236.578068800452,4764,0.3280940346071498,227,1313,Medium,compute
6302,6819.721303815472,1359,0.822227053943319,853,3029,High,data
6303,5619.715500975947,3651,0.8006075488261982,333,356,Low,compute
6304,7115.9816722493215,475,0.2882190308863649,274,1148,High,latency
6305,6637.234880901197,4510,0.4700009135928962,987,3164,Medium,compute
6306,7674.7831922796195,4964,0.45594387767525846,1012,3347,Medium,data
6307,5724.263128483078,2568,0.13555108429250887,464,1953,Medium,latency
6308,8072.907950548833,2411,0.4689496648965902,706,3162,High,compute
6309,9000.573049353441,1761,0.8302062563145598,448,3215,High,latency
6310,6964.768294145666,2431,0.9850821477269548,588,2395,Low,compute
6311,3576.198580418821,3391,0.2178435900856171,910,1750,Medium,compute
6312,2799.7823560285806,3974,0.5462521463730305,654,4337,High,latency
6313,6371.856652119066,3411,0.9338665257191486,318,4707,High,latency
6314,6314.291382744621,2518,0.2797158418909041,237,985,Medium,latency
6315,239.10563851629152,2660,0.4480802272985329,91,2586,High,compute
6316,7471.09389627796,1729,0.6107257377002632,448,4436,High,compute
6317,2218.744868277505,2139,0.8418567953664802,969,233,Low,compute
6318,544.9016214043634,2944,0.8702605193612797,405,3351,Low,latency
6319,1531.9920756241113,243,0.29714063015172026,854,4392,Low,latency
6320,6567.808884737264,4970,0.6140339774356256,687,4229,Low,latency
6321,5230.546880987595,4820,0.8066025415611833,644,4244,Medium,data
6322,8469.377416298874,2769,0.3557858156732965,552,1385,Medium,data
6323,1062.5274999099045,2813,0.8568136653945317,746,971,Low,compute
6324,8295.16640558441,1588,0.3881048097241335,671,1021,High,latency
6325,6509.1789996988255,4271,0.7175330041025396,978,977,Low,data
6326,2149.2954390011455,589,0.5284585381621519,1009,2867,High,latency
6327,7369.056156720564,3934,0.9612203491922292,695,4614,Low,compute
6328,7413.332879208887,4568,0.12471805154588522,622,4677,Medium,latency
6329,1080.015844823825,874,0.8919339417740906,154,1058,Medium,latency
6330,2664.4681102100944,1306,0.8824488898569482,791,3457,Medium,data
6331,6388.649039268323,4507,0.29967616309945144,642,1686,High,latency
6332,3805.746630158313,1750,0.9062000937403306,387,2846,Medium,latency
6333,7652.449460248011,580,0.37896023910011556,853,4737,High,compute
6334,5360.4244080762555,1481,0.6728549663523926,728,135,High,data
6335,8569.970748307678,2984,0.22422392619098896,237,1199,Low,latency
6336,1110.2601540791325,304,0.6241601225326487,656,3523,High,data
6337,7337.467724624002,4898,0.5925182754899241,715,2979,Low,compute
6338,4646.399700689676,1669,0.48667568799526595,605,3022,Medium,data
6339,5193.909558246362,1160,0.620015471359215,925,671,Medium,data
6340,2840.455621221746,2660,0.2954387229317879,330,672,High,latency
6341,2690.631536826119,628,0.955741872837246,138,783,Low,latency
6342,1898.0381538838287,4815,0.8909872719422226,545,1007,High,data
6343,3733.456825587742,3990,0.2824937633983014,972,1420,High,data
6344,2389.878449924969,2453,0.5455045804252129,298,4585,High,data
6345,1897.2807629864253,4406,0.23441854052927605,507,1794,Medium,latency
6346,9617.959126059914,3560,0.3264650820635402,396,2086,High,compute
6347,4474.142824826589,4349,0.49471951268130687,955,4120,High,latency
6348,6781.223326131219,1220,0.40041403956502386,112,756,Low,data
6349,3741.4815850767914,441,0.8757334454140402,353,4121,High,data
6350,5697.937438063874,3608,0.41793308337198154,1002,1088,Medium,compute
6351,4992.021090336326,1410,0.7245748164392458,123,2095,Medium,latency
6352,6126.8814835079065,4270,0.16957613381877096,64,3685,High,data
6353,7227.287544489251,4523,0.40644858928023586,538,3190,Low,compute
6354,6639.0920575131395,3252,0.6193264023921816,749,733,High,latency
